m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-2,3,1,1,0.020168187913761928,0.001494207106676284,0.00028507883233100037,-0.0025419891847174242
-2,3,-2,2,0.5549430396204065,0.11300178915796562,0.04685048228404913,-0.30223652068413265
-2,3,-1,2,-0.9122090316316656,0.46714561392928605,-0.3342604123570657,-0.6164757534887303
-2,3,0,2,-0.4149710271290493,0.6460776440826799,-0.16356645334899697,-0.10335877810932843
-2,3,1,2,-0.01511121177628875,0.21184569381019958,-0.011204548840978849,-0.0008301150592646021
-2,3,2,2,0.014007412036865181,0.03061822186644058,0.0027945817157714234,-0.0012683101633116497
-2,3,-3,3,-7.075140436983975,13.613949368050363,-19.419148913778905,-10.9556229959557
-2,3,-2,3,0.45418571204052566,23.034703453564862,-4.752863114521863,-0.16534646456872032
-2,3,-1,3,-4.252180895639334,-7.84760955779454,4.871075312506229,-2.6899108187739453
-2,3,0,3,-6.306785938659059,-4.052918332436902,0.9431706628859806,-1.471737207483172
-2,3,1,3,-1.9274492390884717,-0.13670200037073313,0.0126402743549102,-0.18017508749845992
-2,3,2,3,-0.2621119914625208,0.11995483699126949,0.,0.
-2,3,3,3,-0.017785664614173337,0.0238085364035426,0.0017190566582502953,0.0012845533279421245
-2,3,-4,4,820.9545090265436,1277.473999550873,-829.6179434752806,531.5630561460613
-2,3,-3,4,-83.7107640212483,-48.18012451208562,166.0189284305081,-304.2740482704947
-2,3,-2,4,-554.9099372007166,1.2437222478755434,0.2762732548626369,-159.04250916998066
-2,3,-1,4,15.96862009272566,-8.638572926504054,15.798311527372856,28.810060611939367
-2,3,0,4,34.95665531451487,-54.43726150319135,12.407985621771493,7.9638062563566665
-2,3,1,4,1.2251930469482326,-17.275588443588727,1.8915946827973398,0.1340456321810864
-2,3,2,4,-1.0539643067381288,-2.3029549305993644,0.08588022023909553,-0.039308513576656955
-2,3,3,4,-0.2034922951794812,-0.1520133231470994,-0.002540809230596191,0.0034012194862203713
-2,3,4,4,-0.019071795147497104,-0.002718620237548377,-0.00016365539704590163,0.0011480491494927597
-2,3,-5,5,110878.1962495942,-7863.819404583978,3559.6740964861,50226.75960937726
-2,3,-4,5,-48837.24247142078,31351.357831005684,-17979.24973902993,-28001.54313165979
-2,3,-3,5,-5810.266497647692,10645.976970241954,1127.1652909435593,615.002836381238
-2,3,-2,5,-0.9776383829490709,-9182.941705205787,2743.414893493738,0.1346785251854534
-2,3,-1,5,-483.6330133590049,-885.083751843066,-46.627365737921146,25.5169687092597
-2,3,0,5,408.2851705152184,262.1605897723671,-63.227833430005035,98.47661674795856
-2,3,1,5,154.416723156439,10.950504279948428,-1.2918502311408668,18.2182207131836
-2,3,2,5,21.07200764917165,-9.643761646060947,0.5447393257958999,1.1902716093362935
-2,3,3,5,1.38407957293925,-1.8527955240381733,0.022894735684834456,0.017102789558357444
-2,3,4,5,0.024443359908793247,-0.17147634115504345,-0.003884995307823485,-0.0005537930113524472
-2,3,5,5,-0.003633839561875183,-0.00970095804168157,-0.000501902662924825,0.0001880054782586319
-1,3,-1,1,-0.01845195546905306,0.029561743946397427,0.13853007191903444,0.005666953700979781
-1,3,0,1,-0.15393752409247385,-0.3086383160448312,0.05687993589314726,-0.02811842950188827
-1,3,1,1,-0.12450792264479979,-0.07954306591034459,-0.026887571873358572,0.03833281647472968
-1,3,-2,2,-4.219171768208175,-2.2142017467560904,2.169392383540229,-3.758073927489871
-1,3,-1,2,-1.7437430204607316,0.21618690492972922,0.045409295061216166,0.15442780095214556
-1,3,0,2,2.355807059277158,-1.317578304228556,0.2254036103307399,0.38479679680487394
-1,3,1,2,0.7005809025062018,-1.0895736789627097,-0.06509755117366195,-0.03969285366497307
-1,3,2,2,0.01853266617994719,-0.2616296307818527,-0.05602274420489425,-0.0041505752963230105
-1,3,-3,3,-184.7992765900193,118.87766356249291,-60.72097665483404,-94.99223427518189
-1,3,-2,3,43.06072600102852,-78.18168385464195,48.95335129123611,26.455035223248327
-1,3,-1,3,0.3574202040471257,-56.22380497651798,7.126415039977856,-0.06814921338608222
-1,3,0,3,7.253722360621511,13.257052384764332,-2.4888558654463377,1.3432256525855402
-1,3,1,3,7.91621913071402,5.07976503681317,0.,0.
-1,3,2,3,1.9274492390884717,0.13670200037073313,0.0126402743549102,-0.18017508749845992
-1,3,3,3,0.21777459048508735,-0.09966642512128518,-0.016341980709676046,-0.03572125884418068
-1,3,-4,4,731.1051128259376,10305.020538691131,-3806.166798294918,269.54621068294995
-1,3,-3,4,-4179.374871018687,-6509.523877954316,2492.8114327854546,-1601.4620282084975
-1,3,-2,4,239.9835907990959,129.51383053520823,-209.78799857257428,384.5545561863096
-1,3,-1,4,929.0084629184216,0.9977948669380863,0.11250378140784006,133.0086363330039
-1,3,0,4,-20.001404805911736,10.993177312237819,-6.532430807563145,-12.025702634988738
-1,3,1,4,-34.98587437619396,54.48981139905843,-1.499918960640517,-0.9651461546714686
-1,3,2,4,-1.021079805702246,14.399978309759279,0.6305315609324467,0.044681877393695474
-1,3,3,4,0.7526315417838509,1.644530404401454,0.15443544623161098,-0.0706829795927362
-1,3,4,4,0.12709059216619806,0.09493951161008309,0.012704046152980953,-0.017006097431101857
-1,3,-5,5,530860.0729518243,242951.57855926547,-70967.78376252185,155066.22624930152
-1,3,-4,5,-555882.4811451389,39420.136867694055,-11601.830337571419,-163581.98553497976
-1,3,-3,5,122494.20527393071,-78656.20766098755,26940.90194787657,41956.01270113204
-1,3,-2,5,9684.453266220082,-17720.99192436988,-687.3948909851287,-375.5042621437836
-1,3,-1,5,-0.6946813560795255,11486.121080447452,-1686.215734104515,0.049271709795522395
-1,3,0,5,484.83043818129454,887.6322203665887,12.283518251540222,-6.687075004276416
-1,3,1,5,-339.887619172798,-218.23645413550696,10.215804058524533,-15.906865360413695
-1,3,2,5,-110.26948796037051,-7.819701624957012,-0.13285410153912064,1.874268060025718
-1,3,3,5,-13.169236270760447,6.027002243493183,0.34174609139248346,0.7467264261729404
-1,3,4,5,-0.7689330960773612,1.029330846687874,0.09023569421821355,0.06740799663852423
-1,3,5,5,-0.012221679954396623,0.08573817057752173,0.00971248826955871,0.0013844825283811178
0,3,-1,1,0.4848221979494855,-0.9541852669646645,0.6527184370188569,0.3920443604946685
0,3,0,1,-0.05622057874085896,0.36268382482095923,0.,0.
0,3,1,1,0.27048433239688785,0.4617561561658486,0.34127961535888357,-0.16871057701132963
0,3,-2,2,-16.21284630932553,-25.20139611330073,10.347868016940438,-6.540978031113913
0,3,-1,2,18.929720859224464,10.560490192904599,-2.4241109897474273,4.770926334823323
0,3,0,2,3.8258078589675915,0.3204872723552,0.,0.
0,3,1,2,-3.185686318726127,1.703825608537661,0.4508072206614798,0.7695935936097479
0,3,2,2,-0.6736933306328432,1.05124086248798,0.42724695970301313,0.2786367685568037
0,3,-3,3,-917.6439746380993,65.09019256223394,-18.85108632284611,-268.0151062919644
0,3,-2,3,757.1828673566974,-485.7762099282637,113.48992416527871,176.4097727931051
0,3,-1,3,-86.8346640994372,159.19935444981752,-29.700239709293818,-16.42262494498604
0,3,0,3,0.32461424125907407,76.29066239343905,0.,0.
0,3,1,3,-7.253722360621511,-13.257052384764332,-2.4888558654463377,1.3432256525855402
0,3,2,3,-6.306785938659059,-4.052918332436902,-0.9431706628859806,1.471737207483172
0,3,3,3,-1.2745085804740677,-0.09035989285850846,-0.026610916594031735,0.3722127911922678
0,3,-4,4,-15144.802815628078,33092.01125080678,-7593.707600150826,-3475.5670770089464
0,3,-3,4,-2936.964889118618,-41422.12697519248,8258.795771742894,-585.8117330601054
0,3,-2,4,8392.889355693123,13071.386289126198,-2209.4613939684505,1418.0827615981084
0,3,-1,4,-320.13121398188144,-176.00232048233062,79.07750893224545,-143.93239017838295
0,3,0,4,-929.4722704751775,0.7877117137597697,0.,0.
0,3,1,4,16.05342395197595,-8.71433341511674,-3.919458484537887,-7.215421580993242
0,3,2,4,23.31417656356961,-36.30902430074993,-6.135887154777853,-3.941463625014181
0,3,3,4,0.5829201765058638,-8.218662580852268,-1.6386538891809446,-0.11617700510379661
0,3,4,4,-0.3756154002900823,-0.820734291107405,-0.1883406837309663,0.08618935048766002
0,3,-5,5,1.1161217632097867e6,1.4940943138775749e6,-283470.24633630586,211758.2215942327
0,3,-4,5,-2.1241818184325327e6,-972148.5139296725,166592.8309719089,-364012.1237588747
0,3,-3,5,1.1117649622902777e6,-78840.27373538811,11985.378949144733,169023.6699169117
0,3,-2,5,-163191.90733344803,104782.3391868256,-14941.110545264277,-23271.1698036156
0,3,-1,5,-9699.042021110561,17757.581927316038,147.16551389775964,80.67818586846698
0,3,0,5,-0.4622830778245305,-9186.26630693331,0.,0.
0,3,1,5,-323.402506115584,-591.8641634389443,4.913407300616089,-2.674830001710566
0,3,2,5,194.2739373646015,124.7442171886573,17.788951111593178,-27.702544130062968
0,3,3,5,55.14706898391035,3.9107639390436972,0.594602501607959,-8.38410425295223
0,3,4,5,5.853677018090719,-2.678977695148001,-0.4590854892434339,-1.0031196891312728
0,3,5,5,0.3075732384309444,-0.4117323386751495,-0.07811670211523422,-0.058355021061892755
1,3,-1,1,2.979405198907002,-1.9227153223794389,0.5680020817420961,0.9696211255184759
1,3,0,1,-2.1184486622987895,3.555503446023181,0.652718437018857,0.39204436049466856
1,3,1,1,-0.11071173281431837,0.1773704636783846,-0.8311804315142066,-0.03400172220587869
1,3,-2,2,-5.349304841612026,-75.34848999256249,16.141773778871492,-1.0935048135731102
1,3,-1,2,50.34254517320288,78.51305171645762,-4.5491579775945725,3.072598580783282
1,3,0,2,-28.578622794343328,-15.245432283009885,-2.4241109897474273,4.770926334823323
1,3,1,2,-3.487486040921463,0.43237380985945845,-0.09081859012243233,-0.3088556019042911
1,3,2,2,2.0714073798114216,-1.1769861567191147,-0.9950912307931091,-1.9279883770290296
1,3,-3,3,-1881.5740221914377,-861.1145035110819,141.28219917210637,-308.5916378579143
1,3,-2,3,2775.530407204718,-196.8014844257042,18.59404756843807,259.42432365597307
1,3,-1,3,-1139.519062874001,732.1348130794429,0.,0.
1,3,0,3,86.8346640994372,-159.19935444981752,-29.700239709293818,-16.42262494498604
1,3,1,3,0.3574202040471257,-56.22380497651798,-7.126415039977856,0.06814921338608222
1,3,2,3,4.252180895639334,7.84760955779454,4.871075312506229,-2.6899108187739453
1,3,3,3,3.083313132226016,1.9761157175817485,1.0184558641313846,-1.5790690936124152
1,3,-4,4,-61491.514662104186,45935.52988599706,-6146.656015283336,-8228.282230122992
1,3,-3,4,45519.17776638749,-99461.18873513509,9340.458599572115,4274.463454590793
1,3,-2,4,4411.859223137718,62207.849958975305,-2723.8767311123293,193.30226902227025
1,3,-1,4,-8397.164243493993,-13077.198763989205,-360.42994692026366,230.93518374847235
1,3,0,4,240.6869385159933,130.69155298743047,79.07750893224544,-143.93239017838295
1,3,1,4,557.405077751053,0.5986769201628518,-0.06750226884470405,-79.80518179980233
1,3,2,4,-7.954860600199075,4.39875357358207,7.008085391141129,12.810207573310127
1,3,3,4,-9.952046858964614,15.498125202847586,5.937097364931527,3.8101515821526553
1,3,4,4,-0.21739762070037924,3.066984098223902,1.1327723019481533,0.08043975094921695
1,3,-5,5,532200.3756061736,3.733520082270822e6,-422936.1401525042,60288.04548942202
1,3,-4,5,-3.34836528962936e6,-4.482282941632725e6,392936.41494684026,-293532.60715173493
1,3,-3,5,3.185901964336181e6,1.4580516710482033e6,-82674.77380959716,180648.2586728625
1,3,-2,5,-1.1115163789740829e6,78823.43376125908,-1340.3593735142197,-18892.537654267082
1,3,-1,5,122358.6013266998,-78566.58990575114,-3676.606991764663,-5727.1665752961135
1,3,0,5,5819.541058976153,-10650.725780498184,147.16551389775958,80.67818586846694
1,3,1,5,-0.27787254243181025,4594.4484321789805,674.4862936418059,-0.019708683918208954
1,3,2,5,138.27382993659091,253.19827466085695,-9.819671227241933,5.364814816708177
1,3,3,5,-72.91515669649112,-46.81615099031362,-16.035192422422238,24.97449689123512
1,3,4,5,-18.38235632797012,-1.3035879796812324,-0.3835636949774493,5.40946391036309
1,3,5,5,-1.755488297449746,0.803414280308472,0.23467879570190084,0.5127865259166645
2,3,-1,1,4.842532133661448,-0.3280514440719331,0.018359911029145828,0.6136273311422357
2,3,0,1,-6.458631222514521,4.003742992577818,1.1360041634841922,1.9392422510369518
2,3,1,1,0.790484525398124,-2.169608155764806,-3.263592185094285,-1.9602218024733429
2,3,-2,2,40.36634262060183,-88.1690393879755,8.025179926794445,3.703459876740244
2,3,-1,2,10.753689416311488,152.53786197855166,8.070886889435746,-0.546752406786555
2,3,0,2,-49.774543091460785,-77.54343059093915,-19.446183972129585,12.68617519268048
2,3,1,2,17.719162460521947,10.303951596311496,6.762895756827885,-12.287074189803064
2,3,2,2,2.774715198102033,0.5650089457898283,-0.2342524114202456,1.5111826034206632
2,3,-3,3,-1536.6640038208338,-2057.0705575307475,148.55795166620857,-110.943298492074
2,3,-2,3,3774.3832962803885,1727.4138508496005,0.,0.
2,3,-1,3,-2775.530407204718,196.8014844257042,18.59404756843807,259.42432365597307
2,3,0,3,757.1828673566974,-485.7762099282637,-113.48992416527871,-176.4097727931051
2,3,1,3,-43.06072600102852,78.18168385464195,48.95335129123611,26.455035223248327
2,3,2,3,0.45418571204052566,23.034703453564862,4.752863114521863,0.16534646456872032
2,3,3,3,-1.2721714482358044,-2.2181956044487983,-3.2851749679504,1.7368836656119762
2,3,-4,4,-92276.97603327363,13153.755379510258,-791.7832366726932,-5554.727709781159
2,3,-3,4,123072.16409520812,-91937.62575108936,1536.664003820834,2057.070557530748
2,3,-2,4,-45531.28766917367,99487.63944695149,3710.181856866033,1697.7861718356787
2,3,-1,4,-2939.9982168777055,-41461.44524680905,-4539.794551853883,322.17044837045046
2,3,0,4,4194.307233946125,6532.786907131598,1488.6015001279231,-956.2123941011636
2,3,1,4,-95.38194435259307,-52.61813762309285,-94.24179557064635,173.15977764043248
2,3,2,4,-184.96997906690552,0.41457408262518114,-0.0920910849542123,53.01416972332689
2,3,3,4,2.04217370590514,-1.0573415873592218,-3.9604136476404173,-7.240478121417933
2,3,4,4,2.4403755915113425,-3.803894602033033,-2.4660470293725982,-1.586789217291581
2,3,-5,5,-1.5823772527201169e6,4.224340380329579e6,-218556.51110128924,-81868.15327864177
2,3,-4,5,-1.0644007512123473e6,-7.467040164541644e6,169174.4560610017,-24115.218195768808
2,3,-3,5,3.3483652896293597e6,4.482282941632724e6,55386.73929259855,-41375.34329211628
2,3,-2,5,-2.1240582306616604e6,-972091.4806475708,-54909.3019809457,119979.57137971674
2,3,-1,5,555900.2370962956,-39421.33972298898,-4651.320305951544,-65585.54780097595
2,3,0,5,-48994.623817696265,31458.64258313625,7587.896561734948,11816.83665302337
2,3,1,5,-1933.8570559561035,3540.7037601761804,-186.65864805539564,-101.79479333643324
2,3,2,5,-0.13966262613558159,-1311.8488150293979,-391.9164133562482,-0.019239789312207628
2,3,3,5,-34.6367877321681,-63.340574863171234,6.7054586201232595,-3.6677942666626637
2,3,4,5,16.147874657206412,10.370638402676677,5.945675666130364,-9.259669020051197
2,3,5,5,3.6666112626139613,0.25998709468409364,0.11785549189920799,-1.6609277903116546
3,3,-1,1,2.4075539780383344,1.1110379630220735,0.,0.
3,3,0,1,-4.842532133661449,0.3280514440719331,0.05507973308743748,1.840881993426707
3,3,1,1,1.9797635495059702,-1.6060906267415602,-1.7040062452262883,-2.9088633765554275
3,3,-2,2,42.44512904748817,-31.698085283449714,0.,0.
3,3,-1,2,-40.36634262060183,88.1690393879755,12.037769890191669,5.555189815110366
3,3,0,2,-5.33094493058288,-74.73486266142025,-24.212660668307244,1.6402572203596655
3,3,1,2,15.644844227583437,24.23177498778226,16.146578056286295,-10.00935748144454
3,3,2,2,-3.376696380518921,-0.767057137468956,-4.08406616087326,6.503295447646291
3,3,-3,3,-197.94580916817327,-1388.6819274452896,0.,0.
3,3,-2,3,1536.6640038208338,2057.0705575307475,148.55795166620857,-110.943298492074
3,3,-1,3,-1881.5740221914377,-861.1145035110819,-141.28219917210637,308.5916378579143
3,3,0,3,917.6439746380993,-65.09019256223394,-18.85108632284611,-268.0151062919644
3,3,1,3,-184.7992765900193,118.87766356249291,60.72097665483404,94.99223427518189
3,3,2,3,7.075140436983975,-13.613949368050363,-19.419148913778905,-10.9556229959557
3,3,3,3,0.6173574602277546,-4.227972709808916,-0.43413091858950875,0.31283302976851957
3,3,-4,4,-47685.05696755401,-17862.142533521834,0.,0.
3,3,-3,4,92276.97603327365,-13153.75537951026,-593.83742750452,-4166.045782335869
3,3,-2,4,-61504.24820081844,45945.039311582084,4609.992011462502,6171.211672592243
3,3,-1,4,15156.912718414256,-33118.46196262317,-5673.612714310775,-2596.675966089512
3,3,0,4,732.8971753709187,10333.884084466552,2811.0423095182355,-199.20719501556508
3,3,1,4,-831.6119841531106,-1294.9245538651517,-593.149617105145,380.6554486429457
3,3,2,4,12.516173920854989,6.613180726005095,31.027180097047747,-56.44975717850218
3,3,3,4,26.951724809674385,0.22013444415743827,-0.07062069762904927,-10.777294507964934
3,3,4,4,-0.009284386609735967,0.07685385945876745,0.8717867410371795,1.6456921291010542
3,3,-5,5,-1.86503482373123e6,1.610814075195085e6,0.,0.
3,3,-4,5,1.5823772527201166e6,-4.224340380329579e6,-131133.90666077353,-49120.89196718506
3,3,-3,5,532200.3756061736,3.7335200822708216e6,253761.68409150248,-36172.82729365321
3,3,-2,5,-1.1161217632097867e6,-1.4940943138775749e6,-169428.49281445224,126566.7824431745
3,3,-1,5,530992.4884206163,243012.6856472316,41959.02858115584,-91681.93254300609
3,3,0,5,-111144.5355169456,7881.862234007935,2052.49615183276,28944.63947678509
3,3,1,5,8146.799544918319,-5231.115304132332,-2406.206303421621,-3747.6344118839893
3,3,2,5,279.67433888214947,-511.7203676255099,72.56423507727405,39.70622073856984
3,3,3,5,-0.04696158487361986,164.39667709461546,74.97000038811967,-0.009123729898065166
3,3,4,5,3.981579172717521,7.321004820743739,-1.799194693497413,0.9778094516650512
3,3,5,5,-1.5780789796188006,-1.0106934624103476,-0.8888983162849502,1.3831393519365807
-4,4,-1,1,-0.00011785292065760414,0.0018218915332182965,-0.001344545860917462,-0.00009961380711175228
-4,4,0,1,0.0005602964814746074,0.0012247288746576235,-0.0003353498058925708,0.00015219721959739793
-4,4,1,1,0.0002946954271286219,0.00022020914193293556,0.,0.
-4,4,-2,2,-0.053747567756000335,-0.033684073647197874,0.031249744725051105,-0.04818288513547596
-4,4,-1,2,-0.07148451588045784,-0.005063808641945873,0.002337951474526063,-0.0324123513677093
-4,4,0,2,-0.024776741358236265,0.011339716178757269,-0.0028014824073730364,-0.006123644373288117
-4,4,1,2,-0.003387745640794921,0.004534959314960495,-0.0004911590452143699,-0.0003670152365548927
-4,4,2,2,-0.00010910359803060108,0.0007653660996618397,0.,0.
-4,4,-3,3,0.004332713751210119,-0.03586513441409148,0.4068338124840171,0.7679896602471588
-4,4,-2,3,1.1388419427052934,-1.775150814282082,1.1508219470405459,0.7405016347360712
-4,4,-1,3,0.10145222299351032,-1.431259245837821,0.5286270742424716,0.037538550442967916
-4,4,0,3,-0.17528718680203836,-0.3830093358501223,0.08789231907445093,-0.04022169689424134
-4,4,1,3,-0.05930894301089242,-0.04430510541803877,0.005928554871391111,-0.007936178801180867
-4,4,2,3,-0.008900171068831982,-0.0012686894441892426,0.00007637251862142076,-0.0005357562697632879
-4,4,3,3,-0.0007665422488306414,0.00028713563952227405,0.,0.
-4,4,-4,4,0.6562574283124173,-68.16461328247667,38.51385038700526,-0.2549112317629215
-4,4,-3,4,-14.350197189234178,-26.37401660134149,-6.5922667391870675,3.5625970185456253
-4,4,-2,4,29.794466433483638,19.127924098408716,-11.374568294449482,17.710941193415877
-4,4,-1,4,22.51820515261786,1.596835088506411,-0.5259647267637602,7.41559504013078
-4,4,0,4,5.370825546210955,-2.4580000431553684,0.5325851181838105,1.1637247540462585
-4,4,1,4,0.5640027595411116,-0.7550012324920751,0.10710973193216074,0.08001344072278935
-4,4,2,4,0.014934852852605212,-0.10477176300943797,0.00890017106883198,0.0012686894441892422
-4,4,3,4,-0.003171350890363795,-0.008466290654558459,0.0003285181066417035,-0.00012305813122383174
-4,4,4,4,-0.0004672305442766995,-0.0004035428893844183,0.,0.
-4,4,-5,5,-2977.116586614351,-1631.4193900331347,291.54606726308134,-536.515310300619
-4,4,-4,5,2875.557508928598,1.5135706906443118,0.3966742192637988,1789.8947734518517
-4,4,-3,5,1472.83665921358,-804.5173700666711,135.47630939495505,247.8747513011627
-4,4,-2,5,-182.4403458992819,284.1392318321664,-207.00496138666094,-132.91941044241028
-4,4,-1,5,-21.7530750316945,306.75023141499645,-95.48353277984653,-6.7712858360142345
-4,4,0,5,32.91591605960661,71.92258684843675,-14.942415878833515,6.838507023290953
-4,4,1,5,9.643298052983505,7.203758648595579,-1.0386632094147978,1.390404495293542
-4,4,2,5,1.275425255678666,0.1818074612473243,-0.017623221925897867,0.12363134617355688
-4,4,3,5,0.09866624264065413,-0.036958957657646514,0.002180303737125109,0.005820574825008941
-4,4,4,5,0.004525232618790312,-0.005239410633419292,0.00014276488852899154,0.00012330477175635004
-4,4,5,5,0.00007972508925036623,-0.00036971171189902763,0.,0.
-3,4,-1,1,0.00927338926521741,-0.01467321607722282,0.011816268261040203,0.007639910933322645
-3,4,0,1,0.0012279021975918334,-0.017117121450463794,0.004033637582752386,0.00029884142133525677
-3,4,1,1,-0.0022411859258984297,-0.004898915498630494,-0.0003353498058925708,0.00015219721959739793
-3,4,-2,2,0.08967022830192528,0.1535601156076514,-0.25578769665601975,0.13772721421178166
-3,4,-1,2,0.47101325374782094,0.3031922468491167,-0.1401161805012404,0.21791473579254195
-3,4,0,2,0.2926607928264186,0.020753303603342255,-0.004390824116721125,0.062282713550701155
-3,4,1,2,0.06663022663178435,-0.030492905176015054,0.0018676549382486913,0.004082429582192078
-3,4,2,2,0.006775491281589842,-0.00906991862992099,-0.0004911590452143699,-0.0003670152365548927
-3,4,-3,3,12.577471577848048,0.1027294072734712,0.032956325560222995,5.02940410371697
-3,4,-2,3,-0.9530143960890654,0.4934260741009702,-1.8481930355655283,-3.3788897899950356
-3,4,-1,3,-4.644288534183487,7.232458427995541,-2.770645436968046,-1.778070738337906
-3,4,0,3,-0.2720294157027364,3.8353758710643913,-0.7647051482844408,-0.05421593571510508
-3,4,1,3,0.3512280528324638,0.7674475220540118,-0.07206987490808513,0.03298539047661023
-3,4,2,3,0.09496307108375789,0.07093955080197972,-0.0011857109742782223,0.0015872357602361733
-3,4,3,3,0.011866894758442643,0.0016915859255856565,0.00007637251862142076,-0.0005357562697632879
-3,4,-4,4,115.51620073491937,-210.60173236577432,-52.47711153399901,-28.97857440912739
-3,4,-3,4,0.5038956689117917,537.4415764938348,-228.73879536164822,-0.15983097017247636
-3,4,-2,4,56.16038060873253,102.73028258454809,11.232214328992123,-6.15920356971407
-3,4,-1,4,-79.43332599485241,-51.00594013510372,18.912011491804762,-29.45588598539639
-3,4,0,4,-44.95943581328568,-3.188315774709918,0.6106292507439735,-8.611578466380044
-3,4,1,4,-8.582925877389583,3.9280396405122437,-0.4185040920471413,-0.914445963429129
-3,4,2,4,-0.7514955175420296,1.0059880660921892,-0.047162282162489605,-0.035231215497229185
-3,4,3,4,-0.017063727391633216,0.11970635632080073,0.,0.
-3,4,4,4,0.003171350890363795,0.008466290654558459,0.0003285181066417035,-0.00012305813122383174
-3,4,-5,5,8822.473077146959,13738.391136123486,-13180.947378117902,8462.171328263752
-3,4,-4,5,23532.474616240783,12852.58164073621,-2145.316409873357,3926.1649869253743
-3,4,-3,5,-11372.473640546134,1.2698347068476232,0.26005566685841536,-5148.390539792009
-3,4,-2,5,-3913.9394846845244,2138.270506562973,-285.9599456479835,-523.5249093674655
-3,4,-1,5,360.33021269518616,-561.1772021477444,262.81688828383903,168.7507688528883
-3,4,0,5,34.637156610353145,-488.43226223811814,92.62045388492324,6.5681110642126
-3,4,1,5,-43.76386386743788,-95.62578843121449,10.765146312087086,-4.92675225112915
-3,4,2,5,-11.002441907733356,-8.219069447673913,0.5137418244000872,-0.6877195647770861
-3,4,3,5,-1.274259757086319,-0.18164132334391858,0.004375801992016053,-0.03069736086598223
-3,4,4,5,-0.08766986661416426,0.03283987310824633,0.00024225597079167882,0.0006467305361121046
-3,4,5,5,-0.0036201860950322495,0.004191528506735433,0.00014276488852899154,0.00012330477175635007
-2,4,-1,1,-0.06818711712651954,0.0382198279835797,-0.04011124948284789,-0.07397709041864764
-2,4,0,1,-0.08104626798053703,0.12571220242539755,-0.023632536522080406,-0.015279821866645288
-2,4,1,1,-0.004155118275405917,0.05863893048426458,0.009411821026422235,0.000697296649782266
-2,4,-2,2,-0.015555498680820722,2.0973053804931343,-0.43219574802127453,0.0037036190237393725
-2,4,-1,2,-0.753705756778215,-1.4000722272118904,0.8525109789446371,-0.4665535683414617
-2,4,0,2,-1.6871113735726653,-1.0825125898027546,0.18648312682732746,-0.2912808161786561
-2,4,1,2,-0.687357002798035,-0.048756421098171104,0.00009502627744366676,-0.0008473297282391413
-2,4,2,2,-0.11618370934825686,0.053172337533529596,0.006536792283870419,0.014288503537672272
-2,4,-3,3,-5.840881163065661,-3.086151005469044,14.479350711955615,-26.343220016634348
-2,4,-2,3,-86.31932356455592,0.19346790522508453,0.04297583964529907,-24.73994587088588
-2,4,-1,3,3.7122682800929017,-2.052751667671633,3.2704398491991933,5.978096867544726
-2,4,0,3,10.87994906299915,-16.94421134034997,2.863414005562998,1.8393496916732845
-2,4,1,3,0.4765039093277148,-6.719989877887663,0.29424806176847507,0.02085154278372455
-2,4,2,3,-0.4918500098111268,-1.0747123009463702,-0.040077436111577915,0.018343973002439912
-2,4,3,3,-0.11073294770910919,-0.0827199908247116,-0.008299976819947558,0.011110650321653218
-2,4,-4,4,-3336.686653003676,2142.7847345345454,-1273.5545357930562,-1983.88039710654
-2,4,-3,4,-785.4135648055576,1438.6783507730672,157.52215353558898,85.73250786747619
-2,4,-2,4,0.3967373120901275,-1873.6205742715492,522.8360063007326,-0.09016280953992736
-2,4,-1,4,-131.23904495846736,-240.27172567130663,-9.969144510993312,5.432404567584759
-2,4,0,4,138.5009836654374,88.92837184717646,-15.918629502286931,24.79082748261887
-2,4,1,4,62.85302525599015,4.457204430189835,-0.280478237165846,3.9544836635489067
-2,4,2,4,10.008364975545964,-4.580405044508024,0.,0.
-2,4,3,4,0.7514955175420296,-1.0059880660921892,-0.047162282162489605,-0.035231215497229185
-2,4,4,4,0.014934852852605212,-0.10477176300943797,-0.00890017106883198,-0.0012686894441892422
-2,4,-5,5,29345.302568291656,413802.1016786312,-163901.34168511425,11622.556798874892
-2,4,-4,5,-61171.33685591202,-95270.04728959275,63065.44793927625,-40494.97473640751
-2,4,-3,5,-82185.64073948064,-44900.448808081404,5802.362452862006,-10620.977585484517
-2,4,-2,5,26329.868129423343,1.0625952085973294,0.14876310568796652,7748.762200683577
-2,4,-1,5,6851.280094452588,-3742.8117600568967,320.27262700246297,586.2003199532439
-2,4,0,5,-498.84713538361933,776.9110634336768,-185.82682762722803,-119.31937945130309
-2,4,1,5,-40.28678813528702,568.1016382517082,-42.48897078325813,-3.013130061241902
-2,4,2,5,43.706308304210175,95.50002526147023,-1.9378132861896824,0.8868535608455277
-2,4,3,5,9.623095765423491,7.188667086471528,0.1284354561000218,-0.17192989119427152
-2,4,4,5,0.9912204220218422,0.14129504459009287,0.006820137982895378,-0.04784499498148658
-2,4,5,5,0.06139902078969047,-0.02299919150446795,-0.0016957917955417517,-0.004527113752784732
-1,4,-1,1,-0.2559963423599305,-0.0019187246110921204,-0.00017294246673995402,0.05479971859635339
